# histogram parameters
#\ dx = 10.0
#\ dy = 0.04
#\ nx = 19
#\ ny = 40
#\ xmin = 0.0
#\ ymin = -0.02
# averaged kinematics results
# averaged kinematic varibles used as input to calculate the averaged
# kinematics: Ei, omega, th_e, pf
#
# variables with _mc attached are from histograms not calculated
# alpha is the spectatror (neutron) alpha
#\ xb = th_nq
#\ yb = pm
# current header line:
i_b,i_x,i_y,xb,yb,Ei,kf,th_e,omega,Q2_calc,q_lab,Ep_calc,pf,pm_mc,pm,En_calc,beta_cm,gamma_cm,PfPar_q,PfPerp_q,theta_pq,theta_pq_calc,PfPar_cm,th_pq_cm,th_nq_mc,th_nq_calc,cos_phi,sin_phi,alpha_c,nx,ny,cont,kin,crs0,crs12,ratio,
553,7,26,65.0,1.0,21999.964,16589.926,8.927,5410.038,8841481.755,6173.329,5908.616,5833.643,999.102,1006.694,1377.032,0.847,1.883,5760.907,918.336,8.983,9.057,1420.478,32.883,65.648,65.815,-0.891,0.046,1.027,19,40,0.146,thrq65,3.99331293e-05,5.56912601e-05,1.39461303,
574,7,27,65.0,1.04,21999.971,16553.377,8.847,5446.594,8665033.329,6191.157,5915.726,5840.844,1039.075,1046.612,1406.478,0.846,1.873,5762.29,954.709,9.333,9.407,1424.087,33.838,65.648,65.81,-0.896,0.055,1.04,19,40,0.1091,thrq65,2.79339656e-05,3.22823762e-05,1.15566754,
595,7,28,65.0,1.08,21999.96,16507.494,8.778,5492.466,8507834.906,6218.924,5932.211,5857.54,1078.664,1085.783,1435.865,0.844,1.865,5773.255,990.103,9.662,9.731,1428.814,34.72,65.615,65.766,-0.906,0.041,1.054,19,40,0.0818,thrq65,1.95353186e-05,1.84971141e-05,0.946855009,
616,7,29,65.0,1.12,22000.036,16470.926,8.707,5529.11,8352004.578,6238.835,5938.522,5863.931,1118.793,1125.59,1466.198,0.843,1.857,5773.658,1024.97,10.0,10.067,1429.885,35.634,65.448,65.589,-0.907,0.031,1.065,19,40,0.05741,thrq65,1.35193541e-05,1.09261819e-05,0.80818814,
637,7,30,65.0,1.16,21999.975,16417.576,8.656,5582.399,8227433.676,6276.194,5962.228,5887.938,1158.128,1163.863,1495.781,0.842,1.851,5792.033,1058.379,10.299,10.355,1433.906,36.431,65.287,65.418,-0.912,0.039,1.077,19,40,0.03826,thrq65,9.51981292e-06,6.94902747e-06,0.729954183,
658,7,31,65.0,1.2,22000.04,16400.692,8.599,5599.348,8111599.856,6282.062,5954.148,5879.755,1192.343,1195.859,1520.81,0.84,1.845,5778.815,1084.814,10.598,10.632,1429.785,37.189,65.013,65.113,-0.908,0.073,1.083,19,40,0.01296,thrq65,7.15930446e-06,4.94031383e-06,0.690055013,
679,7,32,65.0,1.24,22000.0,16504.253,8.41,5495.747,7808199.195,6165.341,5815.652,5739.464,1233.333,1239.933,1555.705,0.836,1.824,5629.49,1118.167,11.163,11.234,1396.245,38.689,64.248,64.395,-0.857,0.33,1.085,19,40,0.0009349,thrq65,5.40412429e-06,3.79259814e-06,0.701797009,
700,7,33,65.0,1.28,22000.004,16257.179,8.443,5742.825,7751547.562,6382.13,6020.398,5946.835,1280.646,1292.647,1598.036,0.838,1.831,5830.772,1169.162,11.216,11.338,1441.781,39.039,64.521,64.752,-0.933,0.099,1.114,19,40,0.0001129,thrq65,3.38886503e-06,2.10422036e-06,0.62092185,
721,7,34,65.0,1.32,22000.0,16386.003,8.544,5613.996,8002260.367,6286.431,5849.358,5773.616,1314.23,1344.481,1640.248,0.839,1.84,5650.76,1184.716,11.528,11.841,1363.314,40.991,61.38,61.784,-0.857,0.31,1.069,19,40,3.347e-05,thrq65,1.96068913e-06,1.68333133e-06,0.858540654,
742,7,35,65.0,1.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
763,7,36,65.0,1.4,22000.002,15657.722,9.595,6342.28,9638328.752,7061.363,6565.542,6498.152,1384.303,1359.217,1652.349,0.859,1.955,6389.797,1181.724,10.717,10.478,1462.764,38.934,60.75,60.391,-0.956,0.216,1.044,19,40,2.362e-06,thrq65,7.31295813e-07,7.76591662e-07,1.06193912,
784,7,37,65.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
805,7,38,65.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
826,7,39,65.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
847,7,40,65.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
29,8,1,75.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
50,8,2,75.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
71,8,3,75.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
92,8,4,75.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
113,8,5,75.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
134,8,6,75.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
155,8,7,75.0,0.24,21999.998,17341.625,8.92,4658.373,9227680.872,5561.305,5576.895,5497.4,234.654,182.298,957.088,0.851,1.905,5494.779,169.726,2.338,1.769,1425.071,6.792,72.991,68.597,-0.961,-0.135,0.948,19,40,0.09324,thrq65,0.909666002,0.658642948,0.724049211,
176,8,8,75.0,0.28,22000.004,17285.839,8.917,4714.165,9193021.619,5605.031,5608.343,5529.3,281.535,283.59,981.431,0.851,1.902,5522.638,271.357,2.788,2.813,1430.729,10.739,72.948,73.11,-0.948,-0.084,0.957,19,40,0.2315,thrq65,0.0963391513,0.0596315973,0.618975759,
197,8,9,75.0,0.32,21999.996,17271.965,8.896,4728.031,9140917.831,5612.058,5610.898,5531.892,317.693,320.552,992.743,0.85,1.897,5523.31,308.022,3.158,3.192,1432.401,12.136,73.764,73.927,-0.946,-0.074,0.962,19,40,0.3413,thrq65,0.0518822186,0.0426521301,0.822095335,
218,8,10,75.0,0.36,22000.004,17227.285,8.883,4772.718,9092091.659,5645.435,5640.441,5561.854,360.491,364.764,1007.888,0.849,1.893,5550.688,352.245,3.582,3.631,1441.072,13.736,74.783,74.945,-0.937,-0.028,0.972,19,40,0.3986,thrq65,0.027108375,0.0342686139,1.26413381,
239,8,11,75.0,0.4,21999.987,17198.586,8.892,4801.401,9093906.185,5669.864,5652.72,5574.306,400.057,407.907,1024.291,0.849,1.893,5560.438,392.956,3.956,4.042,1439.721,15.266,74.176,74.439,-0.937,-0.014,0.974,19,40,0.4984,thrq65,0.0156091992,0.0291437674,1.86708927,
260,8,12,75.0,0.44,22000.002,17153.864,8.879,4846.138,9045078.565,5703.519,5679.089,5601.045,440.512,452.054,1042.659,0.849,1.89,5584.051,435.982,4.34,4.464,1446.13,16.777,74.352,74.676,-0.923,-0.001,0.983,19,40,0.5764,thrq65,0.00957780052,0.0258246996,2.6963079,
281,8,13,75.0,0.48,22000.008,17121.586,8.852,4878.422,8972227.888,5724.616,5694.197,5616.362,480.661,490.373,1059.835,0.848,1.884,5596.383,473.31,4.729,4.834,1451.151,18.064,74.594,74.841,-0.927,0.036,0.992,19,40,0.6465,thrq65,0.00663652364,0.0196687151,2.96370745,
302,8,14,75.0,0.52,21999.994,17095.152,8.801,4904.842,8857174.763,5737.129,5701.346,5623.61,520.053,530.741,1079.106,0.846,1.876,5600.184,512.769,5.117,5.232,1456.183,19.399,74.816,75.047,-0.926,0.025,1.003,19,40,0.7362,thrq65,0.00468540797,0.0140792439,3.00491309,
323,8,15,75.0,0.56,22000.011,17054.005,8.779,4946.007,8790159.512,5766.554,5722.96,5645.522,560.285,569.441,1098.657,0.845,1.872,5618.676,549.905,5.491,5.59,1461.631,20.618,74.763,74.948,-0.926,0.016,1.012,19,40,0.7028,thrq65,0.00332382275,0.00934877619,2.81265783,
344,8,16,75.0,0.6,21999.998,17029.247,8.721,4970.751,8662238.646,5776.729,5726.692,5649.305,599.674,608.994,1119.668,0.844,1.863,5618.61,588.108,5.875,5.975,1465.631,21.864,74.775,74.951,-0.925,0.029,1.023,19,40,0.7276,thrq65,0.00242518657,0.00600694865,2.47690177,
365,8,17,75.0,0.64,21999.975,16992.88,8.665,5007.095,8534056.815,5796.987,5740.333,5663.132,639.728,649.793,1142.373,0.842,1.855,5628.259,627.504,6.255,6.362,1471.84,23.09,74.782,74.95,-0.93,0.029,1.036,19,40,0.7058,thrq65,0.00175312406,0.00327551411,1.86838698,
386,8,18,75.0,0.68,21999.992,16966.244,8.604,5033.749,8401629.885,5808.636,5744.006,5666.855,679.709,689.393,1165.353,0.841,1.847,5627.676,665.219,6.638,6.741,1475.012,24.275,74.626,74.782,-0.924,0.028,1.048,19,40,0.6844,thrq65,0.0012789194,0.00220795954,1.72642589,
407,8,19,75.0,0.72,21999.992,16933.062,8.534,5066.931,8248699.247,5824.301,5753.423,5676.4,719.813,728.847,1189.118,0.839,1.837,5632.675,703.204,7.021,7.116,1480.888,25.401,74.619,74.757,-0.929,0.024,1.062,19,40,0.5716,thrq65,0.000943363237,0.00139253121,1.47613466,
428,8,20,75.0,0.76,21999.971,16897.413,8.466,5102.558,8102292.07,5842.807,5764.766,5687.897,759.822,767.829,1213.402,0.837,1.829,5639.498,740.423,7.395,7.48,1486.376,26.48,74.526,74.646,-0.926,0.025,1.075,19,40,0.5138,thrq65,0.000691411842,0.00087787793,1.26968884,
449,8,21,75.0,0.8,22000.004,16863.411,8.402,5136.593,7963616.001,5860.734,5773.694,5696.946,799.594,806.92,1238.509,0.836,1.821,5643.685,777.18,7.763,7.841,1490.006,27.546,74.29,74.396,-0.936,0.016,1.087,19,40,0.4409,thrq65,0.000505492091,0.000583086279,1.15350223,
470,8,22,75.0,0.84,21999.985,16822.916,8.347,5177.069,7841782.266,5885.9,5788.603,5712.055,839.07,845.637,1264.075,0.835,1.815,5653.875,813.183,8.116,8.185,1493.746,28.564,73.984,74.075,-0.939,0.013,1.098,19,40,0.3275,thrq65,0.000363909319,0.000388357497,1.06718206,
491,8,23,75.0,0.88,21999.973,16779.152,8.311,5220.821,7753583.5,5916.972,5805.814,5729.496,879.064,884.821,1290.617,0.834,1.811,5666.308,848.573,8.458,8.517,1495.175,29.577,73.459,73.543,-0.938,0.015,1.107,19,40,0.2525,thrq65,0.00025396148,0.000247206481,0.973401487,
512,8,24,75.0,0.92,22000.0,16732.283,8.257,5267.717,7632453.608,5948.218,5825.743,5749.69,918.209,923.712,1317.584,0.833,1.806,5681.28,884.301,8.792,8.847,1499.3,30.532,73.133,73.203,-0.946,0.006,1.118,19,40,0.1705,thrq65,0.00018046287,0.000164484984,0.911461651,
533,8,25,75.0,0.96,22000.023,16679.6,8.221,5320.423,7541600.474,5987.362,5851.136,5775.417,958.647,962.27,1344.897,0.832,1.803,5701.842,918.935,9.12,9.155,1502.527,31.45,72.685,72.74,-0.948,-0.006,1.128,19,40,0.1138,thrq65,0.000125306891,0.000103726888,0.82778281,
554,8,26,75.0,1.0,22000.006,16636.606,8.163,5363.399,7416645.832,6015.206,5865.765,5790.237,998.33,1001.506,1373.244,0.831,1.797,5711.071,954.21,9.456,9.485,1504.345,32.387,72.274,72.321,-0.951,0.011,1.138,19,40,0.07048,thrq65,8.77213606e-05,6.58876525e-05,0.751101553,
575,8,27,75.0,1.04,21999.996,16571.888,8.118,5428.108,7306155.076,6063.87,5901.374,5826.307,1038.032,1041.05,1402.345,0.83,1.794,5741.597,989.912,9.754,9.782,1510.613,33.237,71.923,71.967,-0.955,-0.004,1.15,19,40,0.0408,thrq65,6.02177788e-05,4.04747479e-05,0.672139525,
596,8,28,75.0,1.08,22000.01,16513.531,8.058,5486.479,7174431.272,6105.398,5931.864,5857.189,1076.82,1078.313,1430.225,0.829,1.79,5767.01,1023.842,10.055,10.067,1517.002,34.016,71.684,71.711,-0.959,-0.012,1.162,19,40,0.02147,thrq65,4.28828316e-05,2.60620054e-05,0.607749164,
617,8,29,75.0,1.12,21999.977,16448.83,8.012,5551.147,7065275.474,6154.715,5966.747,5892.513,1116.819,1117.518,1460.011,0.829,1.787,5796.644,1058.599,10.346,10.349,1522.121,34.818,71.294,71.312,-0.965,-0.019,1.173,19,40,0.009325,thrq65,2.95801383e-05,1.65715464e-05,0.560225427,
638,8,30,75.0,1.16,21999.994,16365.4,7.966,5634.594,6947703.081,6220.639,6021.085,5947.53,1156.943,1155.288,1489.119,0.828,1.785,5846.246,1092.941,10.607,10.589,1533.171,35.484,71.092,71.091,-0.971,-0.021,1.186,19,40,0.003987,thrq65,2.08906695e-05,1.08886798e-05,0.521222174,
659,8,31,75.0,1.2,21999.994,16325.411,7.891,5674.583,6802380.716,6245.26,6037.827,5964.478,1191.396,1185.103,1512.367,0.827,1.779,5858.347,1120.164,10.887,10.825,1537.595,36.074,70.979,70.945,-0.975,-0.011,1.198,19,40,0.000781,thrq65,1.65704278e-05,8.30412137e-06,0.501141012,
680,8,32,75.0,1.24,22000.002,16309.864,7.776,5690.138,6598117.354,6243.059,6016.436,5942.823,1220.936,1231.903,1549.312,0.825,1.77,5828.501,1160.054,11.15,11.257,1529.344,37.181,70.259,70.335,-0.96,0.279,1.208,19,40,6.354e-06,thrq65,1.16502579e-05,5.70691964e-06,0.489853501,
701,8,33,75.0,1.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
722,8,34,75.0,1.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
743,8,35,75.0,1.36,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
764,8,36,75.0,1.4,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
785,8,37,75.0,1.44,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
806,8,38,75.0,1.48,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
827,8,39,75.0,1.52,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
848,8,40,75.0,1.56,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
30,9,1,85.0,0.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
51,9,2,85.0,0.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
72,9,3,85.0,0.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
93,9,4,85.0,0.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
114,9,5,85.0,0.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
135,9,6,85.0,0.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
156,9,7,85.0,0.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
177,9,8,85.0,0.28,21999.998,17296.057,8.663,4703.941,8681850.824,5550.578,5595.162,5515.93,280.758,293.663,984.389,0.844,1.862,5508.27,290.599,2.885,3.02,1467.78,11.199,81.471,81.717,-0.979,0.202,1.003,19,40,0.005396,thrq65,0.0990295038,0.0775768235,0.783370793,
198,9,9,85.0,0.32,21999.998,17318.275,8.578,4681.723,8524122.784,5517.486,5568.434,5488.816,316.51,308.443,988.899,0.841,1.851,5480.269,306.189,3.28,3.198,1470.942,11.759,83.166,83.07,-0.985,0.081,1.013,19,40,0.04462,thrq65,0.082680054,0.0692790896,0.837917805,
219,9,10,85.0,0.36,21999.998,17278.198,8.56,4721.8,8467853.498,5546.463,5599.4,5520.229,359.843,336.51,998.01,0.841,1.847,5510.083,334.538,3.713,3.474,1482.281,12.718,83.946,83.794,-0.964,-0.006,1.023,19,40,0.0775,thrq65,0.0531754866,0.0592138618,1.11355567,
240,9,11,85.0,0.4,21999.998,17232.384,8.543,4767.614,8413030.635,5580.607,5622.204,5543.359,405.559,399.622,1021.02,0.84,1.843,5529.175,396.298,4.16,4.1,1486.167,14.931,82.641,82.605,-0.955,-0.078,1.032,19,40,0.1097,thrq65,0.0229982939,0.0343815275,1.49495995,
261,9,12,85.0,0.44,21999.998,17224.47,8.436,4775.528,8199026.063,5568.186,5614.402,5535.445,440.421,438.221,1036.736,0.837,1.828,5518.297,435.372,4.53,4.511,1495.7,16.229,83.464,83.463,-0.964,-0.009,1.05,19,40,0.2107,thrq65,0.0162944756,0.0245121382,1.50432205,
282,9,13,85.0,0.48,22000.0,17193.377,8.386,4806.623,8088968.626,5585.033,5626.05,5547.259,480.709,482.431,1056.184,0.836,1.821,5526.551,478.873,4.931,4.952,1501.34,17.691,83.011,83.037,-0.958,-0.022,1.062,19,40,0.1889,thrq65,0.0107434345,0.0167375319,1.55793118,
303,9,14,85.0,0.52,22000.0,17167.776,8.304,4832.224,7918694.817,5591.876,5632.805,5554.11,520.84,522.401,1075.029,0.834,1.811,5529.836,518.704,5.339,5.359,1510.253,18.955,83.162,83.179,-0.957,-0.02,1.078,19,40,0.2285,thrq65,0.00784470513,0.0114872148,1.46432722,
324,9,15,85.0,0.56,21999.99,17136.992,8.229,4862.999,7763722.957,5604.684,5644.646,5566.118,559.774,560.331,1093.963,0.832,1.801,5538.241,556.378,5.727,5.737,1519.199,20.114,83.178,83.19,-0.964,0.0,1.094,19,40,0.212,thrq65,0.00590157276,0.00807860866,1.36889076,
345,9,16,85.0,0.6,21999.989,17109.808,8.152,4890.181,7607017.344,5614.346,5650.555,5572.111,598.991,600.805,1115.236,0.83,1.792,5540.123,596.202,6.121,6.142,1525.363,21.348,82.887,82.904,-0.968,-0.023,1.108,19,40,0.2373,thrq65,0.00438152021,0.00540678948,1.23399854,
366,9,17,85.0,0.64,22000.004,17079.149,8.104,4920.855,7504135.939,5631.958,5662.003,5583.72,638.539,635.782,1134.461,0.829,1.787,5548.04,630.219,6.507,6.481,1529.543,22.393,82.412,82.415,-0.963,-0.008,1.118,19,40,0.1686,thrq65,0.00332422368,0.00390829565,1.17570174,
387,9,18,85.0,0.68,22000.008,17038.643,8.038,4961.365,7366138.933,5655.199,5679.893,5601.859,679.476,675.318,1157.082,0.827,1.779,5561.789,668.827,6.899,6.857,1536.827,23.519,82.046,82.049,-0.965,-0.017,1.132,19,40,0.14,thrq65,0.00246450538,0.00271781185,1.10278189,
408,9,19,85.0,0.72,22000.002,17001.959,7.98,4998.043,7244617.052,5676.711,5692.934,5615.082,717.27,715.062,1180.719,0.826,1.773,5570.38,707.112,7.257,7.235,1540.759,24.652,81.441,81.448,-0.968,-0.029,1.143,19,40,0.07903,thrq65,0.00180897629,0.0018795646,1.03902113,
429,9,20,85.0,0.76,21999.99,16953.026,7.929,5046.965,7131031.742,5709.894,5720.098,5642.62,754.904,750.444,1202.477,0.825,1.769,5593.701,741.395,7.595,7.55,1548.726,25.581,81.092,81.093,-0.971,-0.046,1.156,19,40,0.04779,thrq65,0.00136600726,0.00134643237,0.985669971,
450,9,21,85.0,0.8,21999.996,16856.016,7.907,5143.98,7051209.628,5788.933,5793.632,5717.151,795.84,787.521,1225.958,0.825,1.768,5664.029,777.553,7.9,7.817,1566.706,26.395,80.878,80.874,-0.977,-0.067,1.172,19,40,0.01311,thrq65,0.000982159865,0.00090467633,0.921109021,
471,9,22,85.0,0.84,22000.0,16806.314,7.843,5193.686,6917318.319,5821.657,5820.876,5744.758,837.15,822.05,1248.419,0.824,1.763,5687.227,810.984,8.267,8.116,1575.293,27.24,80.606,80.588,-0.986,-0.025,1.186,19,40,0.005678,thrq65,0.000752606778,0.000653016905,0.867673457,
492,9,23,85.0,0.88,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
513,9,24,85.0,0.92,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
534,9,25,85.0,0.96,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
555,9,26,85.0,1.0,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
576,9,27,85.0,1.04,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
597,9,28,85.0,1.08,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
618,9,29,85.0,1.12,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
639,9,30,85.0,1.16,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
660,9,31,85.0,1.2,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
681,9,32,85.0,1.24,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
702,9,33,85.0,1.28,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
723,9,34,85.0,1.32,0.0,0.0,0.0,-0.511,0.0,0.511,938.272,0.0,0.0,0.0,939.566,0.0,1.0,0.255,0.0,0.0,0.0,-0.0,180.0,0.0,-1.0,0.0,0.0,1.0,19,40,0.0,thrq65,-1.0,-1.0,1.0,
