# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 12.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
0.8200,1.6500,10.5467,10.8200,1.8585,60.9815,2.5714,50.3491,24.7194,10.6325,4.5000
0.8200,1.6600,10.5554,10.8155,1.8487,60.9525,2.5665,50.5113,24.1147,10.4411,4.5000
0.8200,1.6700,10.5641,10.8110,1.8390,60.9149,2.5616,50.6723,23.5016,10.2426,4.5000
0.8200,1.6800,10.5726,10.8067,1.8294,60.8683,2.5568,50.8320,22.8792,10.0364,4.5000
0.8200,1.6900,10.5811,10.8023,1.8199,60.8124,2.5521,50.9903,22.2468,9.8221,4.5000
0.8200,1.7000,10.5894,10.7981,1.8105,60.7466,2.5475,51.1473,21.6032,9.5993,4.5000
0.8200,1.7100,10.5976,10.7938,1.8012,60.6703,2.5430,51.3031,20.9474,9.3672,4.5000
0.8200,1.7200,10.6058,10.7897,1.7920,60.5828,2.5385,51.4576,20.2780,9.1252,4.5000
0.8200,1.7300,10.6139,10.7856,1.7829,60.4834,2.5340,51.6108,19.5936,8.8726,4.5000
0.8200,1.7400,10.6218,10.7815,1.7739,60.3712,2.5297,51.7628,18.8924,8.6084,4.5000
0.8200,1.7500,10.6297,10.7775,1.7649,60.2450,2.5254,51.9136,18.1724,8.3314,4.5000
0.8200,1.7600,10.6375,10.7735,1.7561,60.1037,2.5212,52.0632,17.4310,8.0406,4.5000
0.8200,1.7700,10.6452,10.7696,1.7474,59.9457,2.5170,52.2115,16.6653,7.7342,4.5000
0.8200,1.7800,10.6528,10.7658,1.7387,59.7691,2.5130,52.3587,15.8716,7.4104,4.5000
0.8200,1.7900,10.6603,10.7620,1.7302,59.5715,2.5089,52.5047,15.0455,7.0669,4.5000
0.8200,1.8000,10.6678,10.7582,1.7217,59.3500,2.5050,52.6495,14.1810,6.7005,4.5000
0.8200,1.8100,10.6751,10.7545,1.7133,59.1006,2.5011,52.7932,13.2706,6.3074,4.5000
0.8200,1.8200,10.6824,10.7508,1.7050,58.8180,2.4972,52.9357,12.3039,5.8823,4.5000
0.8200,1.8300,10.6896,10.7472,1.6968,58.4947,2.4934,53.0771,11.2662,5.4176,4.5000
0.8200,1.8400,10.6967,10.7436,1.6887,58.1195,2.4897,53.2174,10.1355,4.9021,4.5000
0.8200,1.8500,10.7038,10.7400,1.6806,57.6743,2.4860,53.3566,8.8763,4.3177,4.5000
0.8200,1.8600,10.7107,10.7365,1.6726,57.1261,2.4824,53.4946,7.4231,3.6315,4.5000
0.8200,1.8700,10.7176,10.7331,1.6647,56.4002,2.4788,53.6316,5.6274,2.7686,4.5000
0.8200,1.8800,10.7245,10.7296,1.6569,55.2082,2.4753,53.7676,2.9118,1.4406,4.5000
0.8300,1.0000,9.6020,11.3414,2.8705,50.5640,3.2016,36.1416,59.4733,14.4224,4.5000
0.8300,1.0100,9.6257,11.3274,2.8455,50.8930,3.1839,36.4278,58.9117,14.4652,4.5000
0.8300,1.0200,9.6490,11.3137,2.8210,51.2168,3.1666,36.7115,58.3525,14.5052,4.5000
0.8300,1.0300,9.6718,11.3003,2.7969,51.5352,3.1497,36.9927,57.7958,14.5425,4.5000
0.8300,1.0400,9.6942,11.2872,2.7733,51.8484,3.1332,37.2714,57.2414,14.5771,4.5000
0.8300,1.0500,9.7162,11.2744,2.7501,52.1564,3.1170,37.5475,56.6893,14.6089,4.5000
0.8300,1.0600,9.7377,11.2618,2.7274,52.4592,3.1013,37.8212,56.1394,14.6379,4.5000
0.8300,1.0700,9.7589,11.2496,2.7050,52.7567,3.0859,38.0925,55.5917,14.6642,4.5000
0.8300,1.0800,9.7796,11.2376,2.6830,53.0491,3.0709,38.3614,55.0461,14.6877,4.5000
0.8300,1.0900,9.8000,11.2259,2.6614,53.3363,3.0562,38.6278,54.5025,14.7085,4.5000
0.8300,1.1000,9.8200,11.2144,2.6402,53.6184,3.0418,38.8919,53.9609,14.7265,4.5000
0.8300,1.1100,9.8396,11.2032,2.6193,53.8953,3.0277,39.1537,53.4213,14.7416,4.5000
0.8300,1.1200,9.8589,11.1922,2.5989,54.1671,3.0140,39.4131,52.8835,14.7541,4.5000
0.8300,1.1300,9.8779,11.1814,2.5787,54.4338,3.0006,39.6702,52.3476,14.7637,4.5000
0.8300,1.1400,9.8965,11.1708,2.5589,54.6954,2.9874,39.9249,51.8133,14.7705,4.5000
0.8300,1.1500,9.9148,11.1605,2.5394,54.9520,2.9746,40.1775,51.2808,14.7745,4.5000
0.8300,1.1600,9.9327,11.1504,2.5202,55.2035,2.9620,40.4278,50.7499,14.7757,4.5000
0.8300,1.1700,9.9504,11.1404,2.5014,55.4499,2.9497,40.6758,50.2205,14.7741,4.5000
0.8300,1.1800,9.9678,11.1307,2.4828,55.6913,2.9377,40.9217,49.6926,14.7696,4.5000
0.8300,1.1900,9.9849,11.1211,2.4645,55.9276,2.9259,41.1653,49.1661,14.7623,4.5000
0.8300,1.2000,10.0016,11.1118,2.4466,56.1590,2.9143,41.4068,48.6410,14.7521,4.5000
0.8300,1.2100,10.0182,11.1026,2.4289,56.3853,2.9030,41.6462,48.1171,14.7391,4.5000
0.8300,1.2200,10.0344,11.0936,2.4114,56.6066,2.8920,41.8834,47.5945,14.7232,4.5000
0.8300,1.2300,10.0504,11.0847,2.3943,56.8229,2.8811,42.1186,47.0730,14.7044,4.5000
0.8300,1.2400,10.0661,11.0760,2.3774,57.0343,2.8705,42.3516,46.5525,14.6827,4.5000
0.8300,1.2500,10.0816,11.0675,2.3607,57.2406,2.8601,42.5826,46.0330,14.6580,4.5000
0.8300,1.2600,10.0968,11.0591,2.3443,57.4420,2.8499,42.8115,45.5145,14.6305,4.5000
0.8300,1.2700,10.1118,11.0509,2.3282,57.6384,2.8400,43.0385,44.9968,14.5999,4.5000
0.8300,1.2800,10.1265,11.0428,2.3123,57.8298,2.8302,43.2634,44.4798,14.5664,4.5000
0.8300,1.2900,10.1411,11.0349,2.2966,58.0163,2.8206,43.4864,43.9635,14.5299,4.5000
0.8300,1.3000,10.1554,11.0271,2.2812,58.1977,2.8112,43.7073,43.4477,14.4904,4.5000
0.8300,1.3100,10.1694,11.0194,2.2659,58.3742,2.8020,43.9264,42.9325,14.4478,4.5000
0.8300,1.3200,10.1833,11.0119,2.2509,58.5457,2.7929,44.1435,42.4177,14.4022,4.5000
0.8300,1.3300,10.1970,11.0045,2.2361,58.7122,2.7840,44.3587,41.9032,14.3535,4.5000
0.8300,1.3400,10.2104,10.9972,2.2215,58.8737,2.7753,44.5721,41.3889,14.3016,4.5000
0.8300,1.3500,10.2237,10.9901,2.2071,59.0301,2.7668,44.7835,40.8747,14.2466,4.5000
0.8300,1.3600,10.2367,10.9830,2.1929,59.1816,2.7585,44.9932,40.3606,14.1884,4.5000
0.8300,1.3700,10.2496,10.9761,2.1789,59.3280,2.7502,45.2010,39.8464,14.1270,4.5000
0.8300,1.3800,10.2623,10.9693,2.1651,59.4693,2.7422,45.4069,39.3320,14.0623,4.5000
0.8300,1.3900,10.2748,10.9626,2.1514,59.6055,2.7343,45.6111,38.8173,13.9944,4.5000
0.8300,1.4000,10.2871,10.9560,2.1380,59.7366,2.7265,45.8136,38.3023,13.9231,4.5000
0.8300,1.4100,10.2993,10.9495,2.1247,59.8626,2.7189,46.0143,37.7866,13.8484,4.5000
0.8300,1.4200,10.3112,10.9432,2.1116,59.9835,2.7114,46.2132,37.2704,13.7703,4.5000
0.8300,1.4300,10.3231,10.9369,2.0987,60.0991,2.7041,46.4104,36.7533,13.6887,4.5000
0.8300,1.4400,10.3347,10.9307,2.0859,60.2095,2.6969,46.6059,36.2353,13.6035,4.5000
0.8300,1.4500,10.3462,10.9246,2.0733,60.3146,2.6898,46.7998,35.7163,13.5148,4.5000
0.8300,1.4600,10.3575,10.9186,2.0609,60.4144,2.6829,46.9920,35.1961,13.4224,4.5000
0.8300,1.4700,10.3687,10.9127,2.0486,60.5088,2.6760,47.1825,34.6745,13.3263,4.5000
0.8300,1.4800,10.3797,10.9069,2.0365,60.5978,2.6693,47.3714,34.1514,13.2264,4.5000
0.8300,1.4900,10.3906,10.9012,2.0245,60.6813,2.6627,47.5587,33.6265,13.1227,4.5000
0.8300,1.5000,10.4013,10.8955,2.0127,60.7593,2.6563,47.7444,33.0999,13.0149,4.5000
0.8300,1.5100,10.4119,10.8900,2.0010,60.8316,2.6499,47.9285,32.5711,12.9032,4.5000
0.8300,1.5200,10.4224,10.8845,1.9894,60.8983,2.6437,48.1110,32.0401,12.7873,4.5000
0.8300,1.5300,10.4327,10.8791,1.9780,60.9591,2.6375,48.2920,31.5066,12.6671,4.5000
0.8300,1.5400,10.4428,10.8738,1.9668,61.0141,2.6315,48.4715,30.9703,12.5426,4.5000
0.8300,1.5500,10.4529,10.8685,1.9556,61.0631,2.6256,48.6494,30.4312,12.4137,4.5000
0.8300,1.5600,10.4628,10.8634,1.9446,61.1060,2.6197,48.8259,29.8888,12.2801,4.5000
0.8300,1.5700,10.4726,10.8583,1.9337,61.1427,2.6140,49.0009,29.3429,12.1419,4.5000
0.8300,1.5800,10.4823,10.8533,1.9230,61.1731,2.6084,49.1744,28.7932,11.9987,4.5000
0.8300,1.5900,10.4918,10.8483,1.9124,61.1969,2.6028,49.3464,28.2395,11.8505,4.5000
0.8300,1.6000,10.5012,10.8434,1.9019,61.2141,2.5974,49.5170,27.6812,11.6971,4.5000
0.8300,1.6100,10.5105,10.8386,1.8915,61.2245,2.5920,49.6862,27.1181,11.5383,4.5000
0.8300,1.6200,10.5197,10.8339,1.8812,61.2278,2.5867,49.8540,26.5498,11.3738,4.5000
0.8300,1.6300,10.5288,10.8292,1.8710,61.2239,2.5815,50.0204,25.9758,11.2035,4.5000
0.8300,1.6400,10.5378,10.8245,1.8610,61.2124,2.5764,50.1854,25.3956,11.0270,4.5000
0.8300,1.6500,10.5467,10.8200,1.8511,61.1932,2.5714,50.3491,24.8087,10.8442,4.5000
0.8300,1.6600,10.5554,10.8155,1.8413,61.1660,2.5665,50.5113,24.2145,10.6546,4.5000
0.8300,1.6700,10.5641,10.8110,1.8315,61.1303,2.5616,50.6723,23.6123,10.4580,4.5000
0.8300,1.6800,10.5726,10.8067,1.8219,61.0859,2.5568,50.8320,23.0014,10.2540,4.5000
0.8300,1.6900,10.5811,10.8023,1.8124,61.0323,2.5521,50.9903,22.3810,10.0420,4.5000
0.8300,1.7000,10.5894,10.7981,1.8030,60.9690,2.5475,51.1473,21.7501,9.8217,4.5000
0.8300,1.7100,10.5976,10.7938,1.7937,60.8955,2.5430,51.3031,21.1078,9.5924,4.5000
0.8300,1.7200,10.6058,10.7897,1.7845,60.8112,2.5385,51.4576,20.4528,9.3536,4.5000
0.8300,1.7300,10.6139,10.7856,1.7754,60.7153,2.5340,51.6108,19.7838,9.1045,4.5000
0.8300,1.7400,10.6218,10.7815,1.7664,60.6070,2.5297,51.7628,19.0991,8.8442,4.5000
0.8300,1.7500,10.6297,10.7775,1.7575,60.4854,2.5254,51.9136,18.3970,8.5718,4.5000
0.8300,1.7600,10.6375,10.7735,1.7486,60.3492,2.5212,52.0632,17.6751,8.2860,4.5000
0.8300,1.7700,10.6452,10.7696,1.7399,60.1970,2.5170,52.2115,16.9309,7.9855,4.5000
0.8300,1.7800,10.6528,10.7658,1.7312,60.0272,2.5130,52.3587,16.1611,7.6686,4.5000
0.8300,1.7900,10.6603,10.7620,1.7227,59.8377,2.5089,52.5047,15.3618,7.3331,4.5000
0.8300,1.8000,10.6678,10.7582,1.7142,59.6259,2.5050,52.6495,14.5279,6.9764,4.5000
0.8300,1.8100,10.6751,10.7545,1.7058,59.3883,2.5011,52.7932,13.6530,6.5951,4.5000
0.8300,1.8200,10.6824,10.7508,1.6975,59.1204,2.4972,52.9357,12.7286,6.1847,4.5000
0.8300,1.8300,10.6896,10.7472,1.6893,58.8160,2.4934,53.0771,11.7426,5.7389,4.5000
0.8300,1.8400,10.6967,10.7436,1.6811,58.4662,2.4897,53.2174,10.6780,5.2488,4.5000
0.8300,1.8500,10.7038,10.7400,1.6730,58.0572,2.4860,53.3566,9.5080,4.7006,4.5000
0.8300,1.8600,10.7107,10.7365,1.6650,57.5656,2.4824,53.4946,8.1877,4.0710,4.5000
0.8300,1.8700,10.7176,10.7331,1.6571,56.9454,2.4788,53.6316,6.6272,3.3138,4.5000
0.8300,1.8800,10.7245,10.7296,1.6493,56.0744,2.4753,53.7676,4.5875,2.3068,4.5000
0.8400,1.0000,9.6020,11.3414,2.8635,50.7316,3.2016,36.1416,59.1729,14.5900,4.5000
0.8400,1.0100,9.6257,11.3274,2.8385,51.0612,3.1839,36.4278,58.6163,14.6334,4.5000
0.8400,1.0200,9.6490,11.3137,2.8140,51.3856,3.1666,36.7115,58.0621,14.6740,4.5000
0.8400,1.0300,9.6718,11.3003,2.7899,51.7046,3.1497,36.9927,57.5103,14.7119,4.5000
0.8400,1.0400,9.6942,11.2872,2.7663,52.0184,3.1332,37.2714,56.9608,14.7471,4.5000
0.8400,1.0500,9.7162,11.2744,2.7431,52.3270,3.1170,37.5475,56.4136,14.7795,4.5000
0.8400,1.0600,9.7377,11.2618,2.7203,52.6303,3.1013,37.8212,55.8686,14.8091,4.5000
0.8400,1.0700,9.7589,11.2496,2.6979,52.9285,3.0859,38.0925,55.3258,14.8359,4.5000
0.8400,1.0800,9.7796,11.2376,2.6760,53.2214,3.0709,38.3614,54.7851,14.8600,4.5000
0.8400,1.0900,9.8000,11.2259,2.6544,53.5092,3.0562,38.6278,54.2464,14.8813,4.5000
0.8400,1.1000,9.8200,11.2144,2.6332,53.7918,3.0418,38.8919,53.7097,14.8999,4.5000
0.8400,1.1100,9.8396,11.2032,2.6123,54.0693,3.0277,39.1537,53.1749,14.9156,4.5000
0.8400,1.1200,9.8589,11.1922,2.5918,54.3416,3.0140,39.4131,52.6421,14.9286,4.5000
0.8400,1.1300,9.8779,11.1814,2.5716,54.6089,3.0006,39.6702,52.1110,14.9387,4.5000
0.8400,1.1400,9.8965,11.1708,2.5518,54.8710,2.9874,39.9249,51.5816,14.9461,4.5000
0.8400,1.1500,9.9148,11.1605,2.5323,55.1281,2.9746,40.1775,51.0540,14.9506,4.5000
0.8400,1.1600,9.9327,11.1504,2.5131,55.3801,2.9620,40.4278,50.5279,14.9523,4.5000
0.8400,1.1700,9.9504,11.1404,2.4943,55.6270,2.9497,40.6758,50.0035,14.9512,4.5000
0.8400,1.1800,9.9678,11.1307,2.4757,55.8689,2.9377,40.9217,49.4805,14.9473,4.5000
0.8400,1.1900,9.9849,11.1211,2.4574,56.1058,2.9259,41.1653,48.9589,14.9405,4.5000
0.8400,1.2000,10.0016,11.1118,2.4394,56.3377,2.9143,41.4068,48.4387,14.9308,4.5000
0.8400,1.2100,10.0182,11.1026,2.4217,56.5645,2.9030,41.6462,47.9198,14.9183,4.5000
0.8400,1.2200,10.0344,11.0936,2.4043,56.7863,2.8920,41.8834,47.4021,14.9029,4.5000
0.8400,1.2300,10.0504,11.0847,2.3871,57.0031,2.8811,42.1186,46.8855,14.8846,4.5000
0.8400,1.2400,10.0661,11.0760,2.3702,57.2150,2.8705,42.3516,46.3701,14.8634,4.5000
0.8400,1.2500,10.0816,11.0675,2.3536,57.4218,2.8601,42.5826,45.8556,14.8392,4.5000
0.8400,1.2600,10.0968,11.0591,2.3372,57.6237,2.8499,42.8115,45.3421,14.8122,4.5000
0.8400,1.2700,10.1118,11.0509,2.3210,57.8206,2.8400,43.0385,44.8294,14.7821,4.5000
0.8400,1.2800,10.1265,11.0428,2.3051,58.0125,2.8302,43.2634,44.3175,14.7491,4.5000
0.8400,1.2900,10.1411,11.0349,2.2894,58.1994,2.8206,43.4864,43.8063,14.7131,4.5000
0.8400,1.3000,10.1554,11.0271,2.2740,58.3814,2.8112,43.7073,43.2957,14.6740,4.5000
0.8400,1.3100,10.1694,11.0194,2.2587,58.5584,2.8020,43.9264,42.7856,14.6320,4.5000
0.8400,1.3200,10.1833,11.0119,2.2437,58.7303,2.7929,44.1435,42.2760,14.5868,4.5000
0.8400,1.3300,10.1970,11.0045,2.2289,58.8973,2.7840,44.3587,41.7667,14.5386,4.5000
0.8400,1.3400,10.2104,10.9972,2.2143,59.0593,2.7753,44.5721,41.2577,14.4872,4.5000
0.8400,1.3500,10.2237,10.9901,2.1999,59.2163,2.7668,44.7835,40.7488,14.4327,4.5000
0.8400,1.3600,10.2367,10.9830,2.1857,59.3682,2.7585,44.9932,40.2401,14.3750,4.5000
0.8400,1.3700,10.2496,10.9761,2.1717,59.5151,2.7502,45.2010,39.7313,14.3141,4.5000
0.8400,1.3800,10.2623,10.9693,2.1578,59.6569,2.7422,45.4069,39.2223,14.2500,4.5000
0.8400,1.3900,10.2748,10.9626,2.1442,59.7937,2.7343,45.6111,38.7131,14.1825,4.5000
0.8400,1.4000,10.2871,10.9560,2.1307,59.9253,2.7265,45.8136,38.2036,14.1118,4.5000
0.8400,1.4100,10.2993,10.9495,2.1175,60.0519,2.7189,46.0143,37.6936,14.0376,4.5000
0.8400,1.4200,10.3112,10.9432,2.1044,60.1732,2.7114,46.2132,37.1830,13.9600,4.5000
0.8400,1.4300,10.3231,10.9369,2.0914,60.2894,2.7041,46.4104,36.6717,13.8790,4.5000
0.8400,1.4400,10.3347,10.9307,2.0786,60.4004,2.6969,46.6059,36.1596,13.7944,4.5000
0.8400,1.4500,10.3462,10.9246,2.0660,60.5061,2.6898,46.7998,35.6465,13.7063,4.5000
0.8400,1.4600,10.3575,10.9186,2.0536,60.6065,2.6829,46.9920,35.1322,13.6145,4.5000
0.8400,1.4700,10.3687,10.9127,2.0413,60.7015,2.6760,47.1825,34.6167,13.5190,4.5000
0.8400,1.4800,10.3797,10.9069,2.0292,60.7911,2.6693,47.3714,34.0998,13.4197,4.5000
0.8400,1.4900,10.3906,10.9012,2.0172,60.8753,2.6627,47.5587,33.5812,13.3166,4.5000
0.8400,1.5000,10.4013,10.8955,2.0053,60.9539,2.6563,47.7444,33.0609,13.2096,4.5000
0.8400,1.5100,10.4119,10.8900,1.9936,61.0270,2.6499,47.9285,32.5387,13.0985,4.5000
0.8400,1.5200,10.4224,10.8845,1.9821,61.0943,2.6437,48.1110,32.0143,12.9833,4.5000
0.8400,1.5300,10.4327,10.8791,1.9707,61.1559,2.6375,48.2920,31.4876,12.8639,4.5000
0.8400,1.5400,10.4428,10.8738,1.9594,61.2117,2.6315,48.4715,30.9583,12.7402,4.5000
0.8400,1.5500,10.4529,10.8685,1.9483,61.2615,2.6256,48.6494,30.4261,12.6121,4.5000
0.8400,1.5600,10.4628,10.8634,1.9372,61.3053,2.6197,48.8259,29.8910,12.4794,4.5000
0.8400,1.5700,10.4726,10.8583,1.9264,61.3429,2.6140,49.0009,29.3525,12.3420,4.5000
0.8400,1.5800,10.4823,10.8533,1.9156,61.3742,2.6084,49.1744,28.8105,12.1998,4.5000
0.8400,1.5900,10.4918,10.8483,1.9050,61.3991,2.6028,49.3464,28.2645,12.0527,4.5000
0.8400,1.6000,10.5012,10.8434,1.8944,61.4173,2.5974,49.5170,27.7143,11.9003,4.5000
0.8400,1.6100,10.5105,10.8386,1.8841,61.4288,2.5920,49.6862,27.1595,11.7426,4.5000
0.8400,1.6200,10.5197,10.8339,1.8738,61.4334,2.5867,49.8540,26.5997,11.5794,4.5000
0.8400,1.6300,10.5288,10.8292,1.8636,61.4307,2.5815,50.0204,26.0346,11.4104,4.5000
0.8400,1.6400,10.5378,10.8245,1.8536,61.4207,2.5764,50.1854,25.4635,11.2353,4.5000
0.8400,1.6500,10.5467,10.8200,1.8436,61.4030,2.5714,50.3491,24.8862,11.0540,4.5000
0.8400,1.6600,10.5554,10.8155,1.8338,61.3774,2.5665,50.5113,24.3019,10.8661,4.5000
0.8400,1.6700,10.5641,10.8110,1.8241,61.3436,2.5616,50.6723,23.7100,10.6713,4.5000
0.8400,1.6800,10.5726,10.8067,1.8145,61.3011,2.5568,50.8320,23.1100,10.4691,4.5000
0.8400,1.6900,10.5811,10.8023,1.8049,61.2496,2.5521,50.9903,22.5010,10.2593,4.5000
0.8400,1.7000,10.5894,10.7981,1.7955,61.1887,2.5475,51.1473,21.8821,10.0413,4.5000
0.8400,1.7100,10.5976,10.7938,1.7862,61.1177,2.5430,51.3031,21.2525,9.8147,4.5000
0.8400,1.7200,10.6058,10.7897,1.7770,61.0363,2.5385,51.4576,20.6109,9.5787,4.5000
0.8400,1.7300,10.6139,10.7856,1.7679,60.9436,2.5340,51.6108,19.9562,9.3327,4.5000
0.8400,1.7400,10.6218,10.7815,1.7589,60.8388,2.5297,51.7628,19.2869,9.0760,4.5000
0.8400,1.7500,10.6297,10.7775,1.7499,60.7212,2.5254,51.9136,18.6014,8.8076,4.5000
0.8400,1.7600,10.6375,10.7735,1.7411,60.5896,2.5212,52.0632,17.8975,8.5265,4.5000
0.8400,1.7700,10.6452,10.7696,1.7323,60.4427,2.5170,52.2115,17.1730,8.2312,4.5000
0.8400,1.7800,10.6528,10.7658,1.7237,60.2791,2.5130,52.3587,16.4250,7.9204,4.5000
0.8400,1.7900,10.6603,10.7620,1.7151,60.0967,2.5089,52.5047,15.6500,7.5921,4.5000
0.8400,1.8000,10.6678,10.7582,1.7066,59.8934,2.5050,52.6495,14.8436,7.2439,4.5000
0.8400,1.8100,10.6751,10.7545,1.6982,59.6660,2.5011,52.7932,14.0004,6.8729,4.5000
0.8400,1.8200,10.6824,10.7508,1.6899,59.4108,2.4972,52.9357,13.1129,6.4751,4.5000
0.8400,1.8300,10.6896,10.7472,1.6817,59.1224,2.4934,53.0771,12.1715,6.0453,4.5000
0.8400,1.8400,10.6967,10.7436,1.6735,58.7936,2.4897,53.2174,11.1623,5.5763,4.5000
0.8400,1.8500,10.7038,10.7400,1.6654,58.4135,2.4860,53.3566,10.0647,5.0569,4.5000
0.8400,1.8600,10.7107,10.7365,1.6574,57.9645,2.4824,53.4946,8.8457,4.4699,4.5000
0.8400,1.8700,10.7176,10.7331,1.6495,57.4155,2.4788,53.6316,7.4458,3.7839,4.5000
0.8400,1.8800,10.7245,10.7296,1.6416,56.6977,2.4753,53.7676,5.7336,2.9302,4.5000
0.8400,1.8900,10.7312,10.7263,1.6339,55.5712,2.4718,53.9024,3.2472,1.6688,4.5000
0.8500,1.0000,9.6020,11.3414,2.8565,50.8991,3.2016,36.1416,58.8740,14.7575,4.5000
0.8500,1.0100,9.6257,11.3274,2.8315,51.2293,3.1839,36.4278,58.3222,14.8015,4.5000
0.8500,1.0200,9.6490,11.3137,2.8070,51.5543,3.1666,36.7115,57.7728,14.8428,4.5000
0.8500,1.0300,9.6718,11.3003,2.7829,51.8740,3.1497,36.9927,57.2258,14.8813,4.5000
0.8500,1.0400,9.6942,11.2872,2.7592,52.1884,3.1332,37.2714,56.6811,14.9170,4.5000
0.8500,1.0500,9.7162,11.2744,2.7360,52.4975,3.1170,37.5475,56.1387,14.9500,4.5000
0.8500,1.0600,9.7377,11.2618,2.7133,52.8014,3.1013,37.8212,55.5985,14.9802,4.5000
0.8500,1.0700,9.7589,11.2496,2.6909,53.1001,3.0859,38.0925,55.0605,15.0076,4.5000
0.8500,1.0800,9.7796,11.2376,2.6689,53.3936,3.0709,38.3614,54.5245,15.0323,4.5000
0.8500,1.0900,9.8000,11.2259,2.6473,53.6820,3.0562,38.6278,53.9906,15.0541,4.5000
0.8500,1.1000,9.8200,11.2144,2.6261,53.9652,3.0418,38.8919,53.4587,15.0732,4.5000
0.8500,1.1100,9.8396,11.2032,2.6052,54.2432,3.0277,39.1537,52.9287,15.0895,4.5000
0.8500,1.1200,9.8589,11.1922,2.5847,54.5161,3.0140,39.4131,52.4005,15.1030,4.5000
0.8500,1.1300,9.8779,11.1814,2.5645,54.7839,3.0006,39.6702,51.8742,15.1137,4.5000
0.8500,1.1400,9.8965,11.1708,2.5447,55.0465,2.9874,39.9249,51.3496,15.1216,4.5000
0.8500,1.1500,9.9148,11.1605,2.5252,55.3041,2.9746,40.1775,50.8267,15.1267,4.5000
0.8500,1.1600,9.9327,11.1504,2.5060,55.5567,2.9620,40.4278,50.3054,15.1289,4.5000
0.8500,1.1700,9.9504,11.1404,2.4871,55.8041,2.9497,40.6758,49.7857,15.1283,4.5000
0.8500,1.1800,9.9678,11.1307,2.4685,56.0465,2.9377,40.9217,49.2675,15.1249,4.5000
0.8500,1.1900,9.9849,11.1211,2.4503,56.2839,2.9259,41.1653,48.7507,15.1186,4.5000
0.8500,1.2000,10.0016,11.1118,2.4323,56.5163,2.9143,41.4068,48.2353,15.1094,4.5000
0.8500,1.2100,10.0182,11.1026,2.4146,56.7436,2.9030,41.6462,47.7212,15.0974,4.5000
0.8500,1.2200,10.0344,11.0936,2.3971,56.9659,2.8920,41.8834,47.2083,15.0825,4.5000
0.8500,1.2300,10.0504,11.0847,2.3800,57.1832,2.8811,42.1186,46.6966,15.0647,4.5000
0.8500,1.2400,10.0661,11.0760,2.3630,57.3956,2.8705,42.3516,46.1859,15.0439,4.5000
0.8500,1.2500,10.0816,11.0675,2.3464,57.6029,2.8601,42.5826,45.6763,15.0203,4.5000
0.8500,1.2600,10.0968,11.0591,2.3300,57.8052,2.8499,42.8115,45.1677,14.9937,4.5000
0.8500,1.2700,10.1118,11.0509,2.3138,58.0026,2.8400,43.0385,44.6599,14.9641,4.5000
0.8500,1.2800,10.1265,11.0428,2.2979,58.1950,2.8302,43.2634,44.1529,14.9316,4.5000
0.8500,1.2900,10.1411,11.0349,2.2822,58.3824,2.8206,43.4864,43.6466,14.8961,4.5000
0.8500,1.3000,10.1554,11.0271,2.2667,58.5649,2.8112,43.7073,43.1410,14.8575,4.5000
0.8500,1.3100,10.1694,11.0194,2.2515,58.7423,2.8020,43.9264,42.6360,14.8159,4.5000
0.8500,1.3200,10.1833,11.0119,2.2365,58.9148,2.7929,44.1435,42.1314,14.7713,4.5000
0.8500,1.3300,10.1970,11.0045,2.2216,59.0822,2.7840,44.3587,41.6272,14.7235,4.5000
0.8500,1.3400,10.2104,10.9972,2.2070,59.2447,2.7753,44.5721,41.1232,14.6726,4.5000
0.8500,1.3500,10.2237,10.9901,2.1926,59.4021,2.7668,44.7835,40.6195,14.6186,4.5000
0.8500,1.3600,10.2367,10.9830,2.1784,59.5546,2.7585,44.9932,40.1160,14.5614,4.5000
0.8500,1.3700,10.2496,10.9761,2.1644,59.7019,2.7502,45.2010,39.6124,14.5010,4.5000
0.8500,1.3800,10.2623,10.9693,2.1505,59.8443,2.7422,45.4069,39.1087,14.4373,4.5000
0.8500,1.3900,10.2748,10.9626,2.1369,59.9815,2.7343,45.6111,38.6049,14.3704,4.5000
0.8500,1.4000,10.2871,10.9560,2.1234,60.1137,2.7265,45.8136,38.1007,14.3001,4.5000
0.8500,1.4100,10.2993,10.9495,2.1101,60.2407,2.7189,46.0143,37.5962,14.2265,4.5000
0.8500,1.4200,10.3112,10.9432,2.0970,60.3626,2.7114,46.2132,37.0911,14.1494,4.5000
0.8500,1.4300,10.3231,10.9369,2.0841,60.4793,2.7041,46.4104,36.5854,14.0689,4.5000
0.8500,1.4400,10.3347,10.9307,2.0713,60.5908,2.6969,46.6059,36.0789,13.9849,4.5000
