# D(e,e'p)n Central Kinematics Summary
# Beam Energy (Ei) = 11.000 GeV
# 
# Header Definitions: 
# Pr   : Central Missing Momentum [GeV/c] 
# xbj  : Bjorken x  
# kf   : e- final momentum [GeV/c] 
# th_e : e- scattering angle [deg] 
# Pf   : final proton momentum [GeV/c] 
# th_p : proton scattering angle [deg] 
# q    : 3-momentum transfer [GeV] 
# th_q : relative angle between q-vector and +z (lab)  [deg] 
# th_nq: relative angle between q-vector and recoil neutron [deg] 
# th_pq: relative angle between q-vector and knocked-out proton [deg] 
# Q2   : 4-Momentum Transfer [GeV^2]  
# 
Pr,xbj,kf,th_e,Pf,th_p,q,th_q,th_rq,th_pq,Q2
1.1300,1.0100,8.6257,12.5025,2.6172,55.4063,3.1839,35.9081,50.6301,19.4982,4.5000
1.1300,1.0200,8.6490,12.4856,2.5925,55.7504,3.1666,36.1924,50.1757,19.5580,4.5000
1.1300,1.0300,8.6718,12.4691,2.5682,56.0888,3.1497,36.4743,49.7234,19.6146,4.5000
1.1300,1.0400,8.6942,12.4530,2.5443,56.4217,3.1332,36.7536,49.2733,19.6681,4.5000
1.1300,1.0500,8.7162,12.4372,2.5209,56.7489,3.1170,37.0304,48.8252,19.7186,4.5000
1.1300,1.0600,8.7377,12.4218,2.4979,57.0706,3.1013,37.3047,48.3791,19.7659,4.5000
1.1300,1.0700,8.7589,12.4067,2.4753,57.3867,3.0859,37.5766,47.9350,19.8102,4.5000
1.1300,1.0800,8.7796,12.3920,2.4531,57.6974,3.0709,37.8460,47.4929,19.8514,4.5000
1.1300,1.0900,8.8000,12.3776,2.4313,58.0025,3.0562,38.1130,47.0526,19.8894,4.5000
1.1300,1.1000,8.8200,12.3635,2.4098,58.3021,3.0418,38.3777,46.6143,19.9244,4.5000
1.1300,1.1100,8.8396,12.3497,2.3887,58.5962,3.0277,38.6400,46.1777,19.9563,4.5000
1.1300,1.1200,8.8589,12.3362,2.3680,58.8849,3.0140,38.8999,45.7430,19.9850,4.5000
1.1300,1.1300,8.8779,12.3230,2.3476,59.1682,3.0006,39.1575,45.3100,20.0107,4.5000
1.1300,1.1400,8.8965,12.3100,2.3276,59.4460,2.9874,39.4128,44.8787,20.0332,4.5000
1.1300,1.1500,8.9148,12.2974,2.3078,59.7184,2.9746,39.6659,44.4491,20.0526,4.5000
1.1300,1.1600,8.9327,12.2849,2.2884,59.9854,2.9620,39.9166,44.0211,20.0688,4.5000
1.1300,1.1700,8.9504,12.2727,2.2693,60.2471,2.9497,40.1652,43.5947,20.0819,4.5000
1.1300,1.1800,8.9678,12.2608,2.2505,60.5034,2.9377,40.4115,43.1698,20.0919,4.5000
1.1300,1.1900,8.9849,12.2491,2.2320,60.7543,2.9259,40.6556,42.7464,20.0987,4.5000
1.1300,1.2000,9.0016,12.2376,2.2138,60.9999,2.9143,40.8976,42.3245,20.1023,4.5000
1.1300,1.2100,9.0182,12.2264,2.1958,61.2402,2.9030,41.1374,41.9040,20.1028,4.5000
1.1300,1.2200,9.0344,12.2153,2.1781,61.4751,2.8920,41.3751,41.4848,20.1001,4.5000
1.1300,1.2300,9.0504,12.2045,2.1607,61.7048,2.8811,41.6106,41.0670,20.0942,4.5000
1.1300,1.2400,9.0661,12.1939,2.1436,61.9291,2.8705,41.8441,40.6504,20.0850,4.5000
1.1300,1.2500,9.0816,12.1835,2.1267,62.1482,2.8601,42.0755,40.2351,20.0727,4.5000
1.1300,1.2600,9.0968,12.1732,2.1100,62.3619,2.8499,42.3049,39.8209,20.0571,4.5000
1.1300,1.2700,9.1118,12.1632,2.0936,62.5704,2.8400,42.5322,39.4079,20.0382,4.5000
1.1300,1.2800,9.1265,12.1533,2.0774,62.7736,2.8302,42.7575,38.9959,20.0161,4.5000
1.1300,1.2900,9.1411,12.1436,2.0615,62.9715,2.8206,42.9809,38.5849,19.9907,4.5000
1.1300,1.3000,9.1554,12.1341,2.0458,63.1642,2.8112,43.2022,38.1750,19.9620,4.5000
1.1300,1.3100,9.1694,12.1247,2.0303,63.3515,2.8020,43.4216,37.7659,19.9299,4.5000
1.1300,1.3200,9.1833,12.1155,2.0150,63.5336,2.7929,43.6391,37.3577,19.8945,4.5000
1.1300,1.3300,9.1970,12.1065,1.9999,63.7105,2.7840,43.8547,36.9504,19.8558,4.5000
1.1300,1.3400,9.2104,12.0976,1.9850,63.8820,2.7753,44.0684,36.5438,19.8136,4.5000
1.1300,1.3500,9.2237,12.0889,1.9703,64.0482,2.7668,44.2802,36.1379,19.7680,4.5000
1.1300,1.3600,9.2367,12.0803,1.9559,64.2092,2.7585,44.4902,35.7326,19.7190,4.5000
1.1300,1.3700,9.2496,12.0719,1.9416,64.3648,2.7502,44.6983,35.3279,19.6665,4.5000
1.1300,1.3800,9.2623,12.0636,1.9275,64.5151,2.7422,44.9046,34.9238,19.6104,4.5000
1.1300,1.3900,9.2748,12.0554,1.9136,64.6600,2.7343,45.1092,34.5201,19.5509,4.5000
1.1300,1.4000,9.2871,12.0474,1.8998,64.7996,2.7265,45.3119,34.1168,19.4877,4.5000
1.1300,1.4100,9.2993,12.0395,1.8863,64.9339,2.7189,45.5129,33.7138,19.4210,4.5000
1.1300,1.4200,9.3112,12.0317,1.8729,65.0627,2.7114,45.7122,33.3111,19.3506,4.5000
1.1300,1.4300,9.3231,12.0240,1.8597,65.1862,2.7041,45.9097,32.9086,19.2765,4.5000
1.1300,1.4400,9.3347,12.0165,1.8466,65.3042,2.6969,46.1055,32.5062,19.1986,4.5000
1.1300,1.4500,9.3462,12.0091,1.8337,65.4167,2.6898,46.2996,32.1039,19.1170,4.5000
1.1300,1.4600,9.3575,12.0018,1.8210,65.5237,2.6829,46.4921,31.7015,19.0316,4.5000
1.1300,1.4700,9.3687,11.9946,1.8084,65.6252,2.6760,46.6829,31.2990,18.9422,4.5000
1.1300,1.4800,9.3797,11.9875,1.7960,65.7210,2.6693,46.8721,30.8963,18.8489,4.5000
1.1300,1.4900,9.3906,11.9806,1.7837,65.8113,2.6627,47.0597,30.4933,18.7517,4.5000
1.1300,1.5000,9.4013,11.9737,1.7716,65.8959,2.6563,47.2456,30.0900,18.6503,4.5000
1.1300,1.5100,9.4119,11.9670,1.7596,65.9748,2.6499,47.4300,29.6862,18.5448,4.5000
1.1300,1.5200,9.4224,11.9603,1.7477,66.0480,2.6437,47.6128,29.2819,18.4351,4.5000
1.1300,1.5300,9.4327,11.9537,1.7360,66.1153,2.6375,47.7941,28.8769,18.3212,4.5000
1.1300,1.5400,9.4428,11.9473,1.7245,66.1767,2.6315,47.9738,28.4712,18.2029,4.5000
1.1300,1.5500,9.4529,11.9409,1.7130,66.2321,2.6256,48.1520,28.0645,18.0801,4.5000
1.1300,1.5600,9.4628,11.9346,1.7017,66.2816,2.6197,48.3287,27.6569,17.9528,4.5000
1.1300,1.5700,9.4726,11.9284,1.6905,66.3249,2.6140,48.5039,27.2482,17.8209,4.5000
1.1300,1.5800,9.4823,11.9223,1.6794,66.3620,2.6084,48.6777,26.8383,17.6843,4.5000
1.1300,1.5900,9.4918,11.9163,1.6685,66.3928,2.6028,48.8500,26.4270,17.5428,4.5000
1.1300,1.6000,9.5012,11.9104,1.6577,66.4172,2.5974,49.0208,26.0142,17.3964,4.5000
1.1300,1.6100,9.5105,11.9045,1.6470,66.4351,2.5920,49.1903,25.5998,17.2448,4.5000
1.1300,1.6200,9.5197,11.8987,1.6364,66.4464,2.5867,49.3583,25.1835,17.0881,4.5000
1.1300,1.6300,9.5288,11.8930,1.6259,66.4509,2.5815,49.5249,24.7653,16.9260,4.5000
1.1300,1.6400,9.5378,11.8874,1.6155,66.4485,2.5764,49.6901,24.3449,16.7584,4.5000
1.1300,1.6500,9.5467,11.8819,1.6053,66.4391,2.5714,49.8540,23.9222,16.5851,4.5000
1.1300,1.6600,9.5554,11.8764,1.5951,66.4224,2.5665,50.0165,23.4969,16.4059,4.5000
1.1300,1.6700,9.5641,11.8710,1.5851,66.3984,2.5616,50.1777,23.0688,16.2207,4.5000
1.1300,1.6800,9.5726,11.8657,1.5751,66.3668,2.5568,50.3375,22.6378,16.0293,4.5000
1.1300,1.6900,9.5811,11.8605,1.5653,66.3274,2.5521,50.4961,22.2035,15.8313,4.5000
1.1300,1.7000,9.5894,11.8553,1.5556,66.2799,2.5475,50.6533,21.7658,15.6266,4.5000
1.1300,1.7100,9.5976,11.8502,1.5459,66.2242,2.5430,50.8093,21.3242,15.4149,4.5000
1.1300,1.7200,9.6058,11.8451,1.5364,66.1599,2.5385,50.9640,20.8784,15.1959,4.5000
1.1300,1.7300,9.6139,11.8401,1.5269,66.0867,2.5340,51.1174,20.4282,14.9693,4.5000
1.1300,1.7400,9.6218,11.8352,1.5176,66.0044,2.5297,51.2696,19.9732,14.7347,4.5000
1.1300,1.7500,9.6297,11.8304,1.5083,65.9124,2.5254,51.4206,19.5128,14.4918,4.5000
1.1300,1.7600,9.6375,11.8256,1.4991,65.8104,2.5212,51.5703,19.0468,14.2401,4.5000
1.1300,1.7700,9.6452,11.8208,1.4900,65.6980,2.5170,51.7189,18.5745,13.9791,4.5000
1.1300,1.7800,9.6528,11.8161,1.4810,65.5746,2.5130,51.8662,18.0953,13.7084,4.5000
1.1300,1.7900,9.6603,11.8115,1.4721,65.4397,2.5089,52.0124,17.6087,13.4273,4.5000
1.1300,1.8000,9.6678,11.8070,1.4633,65.2925,2.5050,52.1574,17.1140,13.1351,4.5000
1.1300,1.8100,9.6751,11.8025,1.4545,65.1324,2.5011,52.3013,16.6102,12.8311,4.5000
1.1300,1.8200,9.6824,11.7980,1.4459,64.9585,2.4972,52.4440,16.0965,12.5145,4.5000
1.1300,1.8300,9.6896,11.7936,1.4373,64.7698,2.4934,52.5856,15.5719,12.1843,4.5000
1.1300,1.8400,9.6967,11.7893,1.4288,64.5652,2.4897,52.7260,15.0350,11.8392,4.5000
1.1300,1.8500,9.7038,11.7850,1.4203,64.3434,2.4860,52.8654,14.4845,11.4780,4.5000
1.1300,1.8600,9.7107,11.7807,1.4120,64.1027,2.4824,53.0036,13.9185,11.0991,4.5000
1.1300,1.8700,9.7176,11.7765,1.4037,63.8414,2.4788,53.1408,13.3352,10.7006,4.5000
1.1300,1.8800,9.7245,11.7724,1.3955,63.5571,2.4753,53.2769,12.7319,10.2802,4.5000
1.1300,1.8900,9.7312,11.7683,1.3873,63.2471,2.4718,53.4119,12.1055,9.8352,4.5000
1.1300,1.9000,9.7379,11.7642,1.3793,62.9078,2.4684,53.5459,11.4523,9.3619,4.5000
1.1300,1.9100,9.7445,11.7602,1.3713,62.5348,2.4650,53.6788,10.7673,8.8560,4.5000
1.1300,1.9200,9.7510,11.7563,1.3633,62.1220,2.4617,53.8107,10.0436,8.3113,4.5000
1.1300,1.9300,9.7575,11.7524,1.3555,61.6613,2.4584,53.9416,9.2723,7.7196,4.5000
1.1300,1.9400,9.7639,11.7485,1.3477,61.1409,2.4552,54.0715,8.4402,7.0693,4.5000
1.1300,1.9500,9.7702,11.7447,1.3399,60.5427,2.4520,54.2004,7.5269,6.3423,4.5000
1.1300,1.9600,9.7765,11.7409,1.3323,59.8365,2.4489,54.3283,6.4981,5.5082,4.5000
1.1300,1.9700,9.7827,11.7371,1.3247,58.9632,2.4458,54.4552,5.2867,4.5080,4.5000
1.1300,1.9800,9.7889,11.7334,1.3171,57.7703,2.4427,54.5812,3.7179,3.1891,4.5000
1.1400,1.0000,8.6020,12.5198,2.6342,55.2241,3.2016,35.6212,50.8277,19.6029,4.5000
1.1400,1.0100,8.6257,12.5025,2.6090,55.5745,3.1839,35.9081,50.3735,19.6664,4.5000
1.1400,1.0200,8.6490,12.4856,2.5843,55.9193,3.1666,36.1924,49.9215,19.7269,4.5000
1.1400,1.0300,8.6718,12.4691,2.5600,56.2584,3.1497,36.4743,49.4716,19.7842,4.5000
1.1400,1.0400,8.6942,12.4530,2.5361,56.5920,3.1332,36.7536,49.0237,19.8384,4.5000
1.1400,1.0500,8.7162,12.4372,2.5127,56.9199,3.1170,37.0304,48.5780,19.8895,4.5000
1.1400,1.0600,8.7377,12.4218,2.4897,57.2422,3.1013,37.3047,48.1342,19.9375,4.5000
1.1400,1.0700,8.7589,12.4067,2.4671,57.5590,3.0859,37.5766,47.6924,19.9825,4.5000
1.1400,1.0800,8.7796,12.3920,2.4449,57.8703,3.0709,37.8460,47.2526,20.0243,4.5000
1.1400,1.0900,8.8000,12.3776,2.4230,58.1760,3.0562,38.1130,46.8147,20.0629,4.5000
1.1400,1.1000,8.8200,12.3635,2.4016,58.4762,3.0418,38.3777,46.3786,20.0985,4.5000
1.1400,1.1100,8.8396,12.3497,2.3805,58.7709,3.0277,38.6400,45.9443,20.1309,4.5000
1.1400,1.1200,8.8589,12.3362,2.3597,59.0602,3.0140,38.8999,45.5119,20.1603,4.5000
1.1400,1.1300,8.8779,12.3230,2.3393,59.3440,3.0006,39.1575,45.0812,20.1864,4.5000
1.1400,1.1400,8.8965,12.3100,2.3192,59.6223,2.9874,39.4128,44.6522,20.2095,4.5000
1.1400,1.1500,8.9148,12.2974,2.2995,59.8953,2.9746,39.6659,44.2248,20.2294,4.5000
1.1400,1.1600,8.9327,12.2849,2.2801,60.1628,2.9620,39.9166,43.7991,20.2461,4.5000
1.1400,1.1700,8.9504,12.2727,2.2610,60.4249,2.9497,40.1652,43.3750,20.2597,4.5000
1.1400,1.1800,8.9678,12.2608,2.2421,60.6817,2.9377,40.4115,42.9524,20.2702,4.5000
1.1400,1.1900,8.9849,12.2491,2.2236,60.9331,2.9259,40.6556,42.5313,20.2774,4.5000
1.1400,1.2000,9.0016,12.2376,2.2054,61.1791,2.9143,40.8976,42.1116,20.2815,4.5000
1.1400,1.2100,9.0182,12.2264,2.1874,61.4198,2.9030,41.1374,41.6934,20.2824,4.5000
1.1400,1.2200,9.0344,12.2153,2.1697,61.6551,2.8920,41.3751,41.2765,20.2801,4.5000
1.1400,1.2300,9.0504,12.2045,2.1523,61.8852,2.8811,41.6106,40.8609,20.2745,4.5000
1.1400,1.2400,9.0661,12.1939,2.1352,62.1099,2.8705,41.8441,40.4466,20.2658,4.5000
1.1400,1.2500,9.0816,12.1835,2.1182,62.3293,2.8601,42.0755,40.0336,20.2537,4.5000
1.1400,1.2600,9.0968,12.1732,2.1016,62.5434,2.8499,42.3049,39.6217,20.2385,4.5000
1.1400,1.2700,9.1118,12.1632,2.0852,62.7521,2.8400,42.5322,39.2109,20.2199,4.5000
1.1400,1.2800,9.1265,12.1533,2.0690,62.9556,2.8302,42.7575,38.8012,20.1981,4.5000
1.1400,1.2900,9.1411,12.1436,2.0530,63.1538,2.8206,42.9809,38.3926,20.1730,4.5000
1.1400,1.3000,9.1554,12.1341,2.0373,63.3467,2.8112,43.2022,37.9849,20.1445,4.5000
1.1400,1.3100,9.1694,12.1247,2.0218,63.5343,2.8020,43.4216,37.5781,20.1127,4.5000
1.1400,1.3200,9.1833,12.1155,2.0065,63.7167,2.7929,43.6391,37.1722,20.0775,4.5000
1.1400,1.3300,9.1970,12.1065,1.9914,63.8937,2.7840,43.8547,36.7672,20.0390,4.5000
1.1400,1.3400,9.2104,12.0976,1.9765,64.0654,2.7753,44.0684,36.3629,19.9970,4.5000
1.1400,1.3500,9.2237,12.0889,1.9618,64.2318,2.7668,44.2802,35.9593,19.9515,4.5000
1.1400,1.3600,9.2367,12.0803,1.9473,64.3928,2.7585,44.4902,35.5563,19.9027,4.5000
1.1400,1.3700,9.2496,12.0719,1.9330,64.5486,2.7502,44.6983,35.1540,19.8503,4.5000
1.1400,1.3800,9.2623,12.0636,1.9189,64.6990,2.7422,44.9046,34.7521,19.7943,4.5000
1.1400,1.3900,9.2748,12.0554,1.9050,64.8440,2.7343,45.1092,34.3508,19.7348,4.5000
1.1400,1.4000,9.2871,12.0474,1.8912,64.9837,2.7265,45.3119,33.9498,19.6718,4.5000
1.1400,1.4100,9.2993,12.0395,1.8777,65.1179,2.7189,45.5129,33.5492,19.6050,4.5000
1.1400,1.4200,9.3112,12.0317,1.8643,65.2468,2.7114,45.7122,33.1488,19.5346,4.5000
1.1400,1.4300,9.3231,12.0240,1.8510,65.3702,2.7041,45.9097,32.7487,19.4605,4.5000
1.1400,1.4400,9.3347,12.0165,1.8380,65.4882,2.6969,46.1055,32.3487,19.3827,4.5000
1.1400,1.4500,9.3462,12.0091,1.8251,65.6006,2.6898,46.2996,31.9487,19.3010,4.5000
1.1400,1.4600,9.3575,12.0018,1.8123,65.7075,2.6829,46.4921,31.5488,19.2154,4.5000
1.1400,1.4700,9.3687,11.9946,1.7997,65.8089,2.6760,46.6829,31.1487,19.1260,4.5000
1.1400,1.4800,9.3797,11.9875,1.7873,65.9047,2.6693,46.8721,30.7484,19.0326,4.5000
1.1400,1.4900,9.3906,11.9806,1.7750,65.9948,2.6627,47.0597,30.3479,18.9351,4.5000
1.1400,1.5000,9.4013,11.9737,1.7629,66.0792,2.6563,47.2456,29.9471,18.8336,4.5000
1.1400,1.5100,9.4119,11.9670,1.7509,66.1579,2.6499,47.4300,29.5458,18.7279,4.5000
1.1400,1.5200,9.4224,11.9603,1.7390,66.2308,2.6437,47.6128,29.1439,18.6180,4.5000
1.1400,1.5300,9.4327,11.9537,1.7273,66.2978,2.6375,47.7941,28.7415,18.5037,4.5000
1.1400,1.5400,9.4428,11.9473,1.7157,66.3590,2.6315,47.9738,28.3382,18.3851,4.5000
1.1400,1.5500,9.4529,11.9409,1.7042,66.4141,2.6256,48.1520,27.9342,18.2621,4.5000
1.1400,1.5600,9.4628,11.9346,1.6929,66.4632,2.6197,48.3287,27.5292,18.1344,4.5000
1.1400,1.5700,9.4726,11.9284,1.6817,66.5061,2.6140,48.5039,27.1231,18.0021,4.5000
1.1400,1.5800,9.4823,11.9223,1.6706,66.5428,2.6084,48.6777,26.7158,17.8651,4.5000
1.1400,1.5900,9.4918,11.9163,1.6597,66.5731,2.6028,48.8500,26.3071,17.7232,4.5000
1.1400,1.6000,9.5012,11.9104,1.6488,66.5971,2.5974,49.0208,25.8970,17.5762,4.5000
1.1400,1.6100,9.5105,11.9045,1.6381,66.6145,2.5920,49.1903,25.4853,17.4242,4.5000
1.1400,1.6200,9.5197,11.8987,1.6275,66.6252,2.5867,49.3583,25.0718,17.2669,4.5000
1.1400,1.6300,9.5288,11.8930,1.6170,66.6292,2.5815,49.5249,24.6563,17.1043,4.5000
1.1400,1.6400,9.5378,11.8874,1.6066,66.6262,2.5764,49.6901,24.2388,16.9361,4.5000
1.1400,1.6500,9.5467,11.8819,1.5964,66.6161,2.5714,49.8540,23.8189,16.7621,4.5000
1.1400,1.6600,9.5554,11.8764,1.5862,66.5988,2.5665,50.0165,23.3965,16.5823,4.5000
1.1400,1.6700,9.5641,11.8710,1.5761,66.5741,2.5616,50.1777,22.9714,16.3964,4.5000
1.1400,1.6800,9.5726,11.8657,1.5662,66.5417,2.5568,50.3375,22.5434,16.2042,4.5000
1.1400,1.6900,9.5811,11.8605,1.5563,66.5015,2.5521,50.4961,22.1122,16.0054,4.5000
1.1400,1.7000,9.5894,11.8553,1.5466,66.4532,2.5475,50.6533,21.6775,15.7999,4.5000
1.1400,1.7100,9.5976,11.8502,1.5369,66.3966,2.5430,50.8093,21.2391,15.5873,4.5000
1.1400,1.7200,9.6058,11.8451,1.5273,66.3314,2.5385,50.9640,20.7966,15.3674,4.5000
1.1400,1.7300,9.6139,11.8401,1.5179,66.2573,2.5340,51.1174,20.3497,15.1399,4.5000
1.1400,1.7400,9.6218,11.8352,1.5085,66.1740,2.5297,51.2696,19.8981,14.9043,4.5000
1.1400,1.7500,9.6297,11.8304,1.4992,66.0810,2.5254,51.4206,19.4412,14.6604,4.5000
1.1400,1.7600,9.6375,11.8256,1.4900,65.9780,2.5212,51.5703,18.9787,14.4076,4.5000
1.1400,1.7700,9.6452,11.8208,1.4809,65.8644,2.5170,51.7189,18.5101,14.1456,4.5000
1.1400,1.7800,9.6528,11.8161,1.4719,65.7399,2.5130,51.8662,18.0348,13.8737,4.5000
1.1400,1.7900,9.6603,11.8115,1.4630,65.6038,2.5089,52.0124,17.5521,13.5914,4.5000
1.1400,1.8000,9.6678,11.8070,1.4541,65.4554,2.5050,52.1574,17.0614,13.2980,4.5000
1.1400,1.8100,9.6751,11.8025,1.4454,65.2941,2.5011,52.3013,16.5619,12.9928,4.5000
1.1400,1.8200,9.6824,11.7980,1.4367,65.1189,2.4972,52.4440,16.0526,12.6749,4.5000
1.1400,1.8300,9.6896,11.7936,1.4281,64.9289,2.4934,52.5856,15.5326,12.3433,4.5000
1.1400,1.8400,9.6967,11.7893,1.4195,64.7229,2.4897,52.7260,15.0005,11.9969,4.5000
1.1400,1.8500,9.7038,11.7850,1.4111,64.4998,2.4860,52.8654,14.4551,11.6344,4.5000
1.1400,1.8600,9.7107,11.7807,1.4027,64.2578,2.4824,53.0036,13.8946,11.2542,4.5000
1.1400,1.8700,9.7176,11.7765,1.3944,63.9952,2.4788,53.1408,13.3170,10.8544,4.5000
1.1400,1.8800,9.7245,11.7724,1.3862,63.7097,2.4753,53.2769,12.7199,10.4328,4.5000
1.1400,1.8900,9.7312,11.7683,1.3780,63.3985,2.4718,53.4119,12.1004,9.9866,4.5000
1.1400,1.9000,9.7379,11.7642,1.3699,63.0582,2.4684,53.5459,11.4546,9.5123,4.5000
1.1400,1.9100,9.7445,11.7602,1.3619,62.6844,2.4650,53.6788,10.7778,9.0056,4.5000
1.1400,1.9200,9.7510,11.7563,1.3540,62.2712,2.4617,53.8107,10.0636,8.4605,4.5000
1.1400,1.9300,9.7575,11.7524,1.3461,61.8107,2.4584,53.9416,9.3032,7.8691,4.5000
1.1400,1.9400,9.7639,11.7485,1.3383,61.2914,2.4552,54.0715,8.4842,7.2199,4.5000
1.1400,1.9500,9.7702,11.7447,1.3305,60.6962,2.4520,54.2004,7.5873,6.4958,4.5000
1.1400,1.9600,9.7765,11.7409,1.3228,59.9963,2.4489,54.3283,6.5808,5.6680,4.5000
1.1400,1.9700,9.7827,11.7371,1.3152,59.1370,2.4458,54.4552,5.4034,4.6818,4.5000
1.1400,1.9800,9.7889,11.7334,1.3077,57.9832,2.4427,54.5812,3.9031,3.4021,4.5000
1.1400,1.9900,9.7950,11.7298,1.3002,55.7508,2.4397,54.7061,1.1914,1.0446,4.5000
1.1500,1.0000,8.6020,12.5198,2.6260,55.3916,3.2016,35.6212,50.5701,19.7705,4.5000
1.1500,1.0100,8.6257,12.5025,2.6008,55.7428,3.1839,35.9081,50.1181,19.8347,4.5000
1.1500,1.0200,8.6490,12.4856,2.5760,56.0883,3.1666,36.1924,49.6684,19.8959,4.5000
1.1500,1.0300,8.6718,12.4691,2.5517,56.4282,3.1497,36.4743,49.2207,19.9539,4.5000
1.1500,1.0400,8.6942,12.4530,2.5279,56.7624,3.1332,36.7536,48.7752,20.0088,4.5000
1.1500,1.0500,8.7162,12.4372,2.5044,57.0910,3.1170,37.0304,48.3317,20.0606,4.5000
1.1500,1.0600,8.7377,12.4218,2.4814,57.4140,3.1013,37.3047,47.8902,20.1093,4.5000
1.1500,1.0700,8.7589,12.4067,2.4588,57.7314,3.0859,37.5766,47.4507,20.1548,4.5000
1.1500,1.0800,8.7796,12.3920,2.4366,58.0433,3.0709,37.8460,47.0131,20.1973,4.5000
1.1500,1.0900,8.8000,12.3776,2.4147,58.3496,3.0562,38.1130,46.5774,20.2366,4.5000
1.1500,1.1000,8.8200,12.3635,2.3933,58.6504,3.0418,38.3777,46.1436,20.2727,4.5000
1.1500,1.1100,8.8396,12.3497,2.3722,58.9457,3.0277,38.6400,45.7116,20.3058,4.5000
1.1500,1.1200,8.8589,12.3362,2.3514,59.2355,3.0140,38.8999,45.2813,20.3356,4.5000
1.1500,1.1300,8.8779,12.3230,2.3310,59.5199,3.0006,39.1575,44.8529,20.3624,4.5000
1.1500,1.1400,8.8965,12.3100,2.3109,59.7988,2.9874,39.4128,44.4261,20.3859,4.5000
1.1500,1.1500,8.9148,12.2974,2.2912,60.0722,2.9746,39.6659,44.0010,20.4064,4.5000
1.1500,1.1600,8.9327,12.2849,2.2717,60.3403,2.9620,39.9166,43.5775,20.4236,4.5000
1.1500,1.1700,8.9504,12.2727,2.2526,60.6029,2.9497,40.1652,43.1556,20.4377,4.5000
1.1500,1.1800,8.9678,12.2608,2.2338,60.8601,2.9377,40.4115,42.7352,20.4486,4.5000
1.1500,1.1900,8.9849,12.2491,2.2152,61.1119,2.9259,40.6556,42.3163,20.4563,4.5000
1.1500,1.2000,9.0016,12.2376,2.1970,61.3584,2.9143,40.8976,41.8989,20.4608,4.5000
1.1500,1.2100,9.0182,12.2264,2.1790,61.5995,2.9030,41.1374,41.4829,20.4621,4.5000
1.1500,1.2200,9.0344,12.2153,2.1613,61.8353,2.8920,41.3751,41.0682,20.4602,4.5000
1.1500,1.2300,9.0504,12.2045,2.1439,62.0657,2.8811,41.6106,40.6548,20.4550,4.5000
1.1500,1.2400,9.0661,12.1939,2.1267,62.2907,2.8705,41.8441,40.2428,20.4466,4.5000
1.1500,1.2500,9.0816,12.1835,2.1098,62.5105,2.8601,42.0755,39.8319,20.4350,4.5000
1.1500,1.2600,9.0968,12.1732,2.0931,62.7249,2.8499,42.3049,39.4222,20.4200,4.5000
1.1500,1.2700,9.1118,12.1632,2.0767,62.9340,2.8400,42.5322,39.0137,20.4018,4.5000
1.1500,1.2800,9.1265,12.1533,2.0605,63.1378,2.8302,42.7575,38.6062,20.3803,4.5000
1.1500,1.2900,9.1411,12.1436,2.0445,63.3362,2.8206,42.9809,38.1998,20.3554,4.5000
1.1500,1.3000,9.1554,12.1341,2.0288,63.5294,2.8112,43.2022,37.7943,20.3272,4.5000
1.1500,1.3100,9.1694,12.1247,2.0132,63.7172,2.8020,43.4216,37.3898,20.2956,4.5000
1.1500,1.3200,9.1833,12.1155,1.9979,63.8998,2.7929,43.6391,36.9862,20.2606,4.5000
1.1500,1.3300,9.1970,12.1065,1.9828,64.0770,2.7840,43.8547,36.5833,20.2223,4.5000
1.1500,1.3400,9.2104,12.0976,1.9679,64.2488,2.7753,44.0684,36.1813,20.1804,4.5000
1.1500,1.3500,9.2237,12.0889,1.9532,64.4154,2.7668,44.2802,35.7799,20.1352,4.5000
1.1500,1.3600,9.2367,12.0803,1.9387,64.5766,2.7585,44.4902,35.3792,20.0864,4.5000
1.1500,1.3700,9.2496,12.0719,1.9244,64.7324,2.7502,44.6983,34.9791,20.0341,4.5000
1.1500,1.3800,9.2623,12.0636,1.9103,64.8829,2.7422,44.9046,34.5796,19.9783,4.5000
1.1500,1.3900,9.2748,12.0554,1.8964,65.0280,2.7343,45.1092,34.1805,19.9188,4.5000
1.1500,1.4000,9.2871,12.0474,1.8826,65.1677,2.7265,45.3119,33.7818,19.8558,4.5000
1.1500,1.4100,9.2993,12.0395,1.8690,65.3020,2.7189,45.5129,33.3835,19.7891,4.5000
1.1500,1.4200,9.3112,12.0317,1.8556,65.4308,2.7114,45.7122,32.9854,19.7187,4.5000
1.1500,1.4300,9.3231,12.0240,1.8424,65.5542,2.7041,45.9097,32.5876,19.6446,4.5000
1.1500,1.4400,9.3347,12.0165,1.8293,65.6721,2.6969,46.1055,32.1899,19.5666,4.5000
1.1500,1.4500,9.3462,12.0091,1.8164,65.7845,2.6898,46.2996,31.7923,19.4849,4.5000
1.1500,1.4600,9.3575,12.0018,1.8036,65.8913,2.6829,46.4921,31.3946,19.3992,4.5000
1.1500,1.4700,9.3687,11.9946,1.7910,65.9926,2.6760,46.6829,30.9969,19.3096,4.5000
1.1500,1.4800,9.3797,11.9875,1.7786,66.0882,2.6693,46.8721,30.5990,19.2161,4.5000
1.1500,1.4900,9.3906,11.9806,1.7663,66.1781,2.6627,47.0597,30.2009,19.1184,4.5000
